T (K),a,da/dT
346.9833333,0,
351.9833333,0,0
356.9833333,0,0
361.9833333,0,0
366.9833333,0,0
371.9833333,0,0
376.9833333,0,0
381.9833333,0,0
427.15,0.003929261,0.000120921
437.15,0.005893891,0.000207918
442.15,0.007858522,0.000258813
452.15,0.009823152,0.000370904
462.15,0.013752413,0.00050059
467.15,0.017681673,0.000593067
472.15,0.021610934,0.000704849
477.3166667,0.025540195,0.000762896
482.3166667,0.029469581,0.000780352
487.3166667,0.033398842,0.000782199
492.3166667,0.037328103,0.000800534
497.3166667,0.041257363,0.000860218
502.3166667,0.045186624,0.000941418
507.3166667,0.051080515,0.001023467
512.3166667,0.056974407,0.001112938
517.3166667,0.062868298,0.001180786
522.3166667,0.068762314,0.001196416
527.3166667,0.076620836,0.001194118
532.3166667,0.082514727,0.001189517
537.3166667,0.088408618,0.001160578
542.4833333,0.094302509,0.001095743
547.4833333,0.102161031,0.001054614
552.4833333,0.106090292,0.001010548
557.4833333,0.111984308,0.000967449
562.4833333,0.115913569,0.000944861
567.4833333,0.12180746,0.000948387
572.4833333,0.125736721,0.000953056
577.4833333,0.129665982,0.001026955
582.4833333,0.135559873,0.001173564
587.4833333,0.139489133,0.00137687
592.4833333,0.147347655,0.001587529
597.4833333,0.157170932,0.001759771
602.4833333,0.166994084,0.00186156
607.65,0.176817236,0.001961181
612.65,0.186640388,0.002032462
617.65,0.198428296,0.002588087
622.65,0.208251448,0.002968226
627.65,0.2180746,0.003407962
632.65,0.227897751,0.003843958
637.65,0.237721029,0.00428524
642.65,0.261296593,0.004793009
647.65,0.292730805,0.005193763
652.65,0.322200386,0.005458882
657.65,0.353634598,0.005732783
662.65,0.385068684,0.006065678
667.65,0.414538265,0.006080513
672.8166667,0.445972476,0.006063121
677.8166667,0.477406688,0.006032838
682.8166667,0.506876144,0.005713384
687.8166667,0.538310355,0.005245456
692.8166667,0.567779936,0.004887474
697.8166667,0.58742624,0.004500469
702.8166667,0.607072669,0.004006058
707.8166667,0.624754343,0.003699781
712.8166667,0.642436142,0.003640913
717.8166667,0.660117815,0.003589063
722.8166667,0.679764244,0.003562525
727.8166667,0.697445918,0.003398675
732.8166667,0.715127717,0.00323485
737.9833333,0.734774021,0.003060511
742.9833333,0.748526433,0.002764732
747.9833333,0.75442045,0.002457213
752.9833333,0.75834971,0.002191767
757.9833333,0.764243602,0.001922754
762.9833333,0.768172862,0.001652243
767.9833333,0.774066754,0.001344278
772.9833333,0.779960645,0.001138736
777.9833333,0.785854536,0.001037965
782.9833333,0.789783797,0.000943345
787.9833333,0.793713183,0.000859915
792.9833333,0.797642444,0.000798325
797.9833333,0.801571704,0.00078064
803.15,0.805500965,0.000780346
808.15,0.809430226,0.000780592
813.15,0.813359487,0.000782171
818.15,0.817288747,0.000777702
823.15,0.821218008,0.000756532
828.15,0.825147269,0.000731857
833.15,0.827111899,0.000703647
838.15,0.83104116,0.00069542
843.15,0.83300579,0.000692206
848.15,0.836935177,0.000689411
853.15,0.840864437,0.000679113
858.15,0.842829068,0.000659869
863.3166667,0.846758329,0.000629777
868.3166667,0.848722959,0.000602307
873.3166667,0.85265222,0.000597989
878.3166667,0.85461685,0.000589684
883.3166667,0.858546111,0.000591586
888.3166667,0.860510741,0.00058584
893.3166667,0.864440002,0.000587143
898.3166667,0.866404632,0.000578399
903.3166667,0.870333893,0.000574533
908.3166667,0.872298524,0.000552235
913.3166667,0.87622791,0.000534292
918.3166667,0.87819254,0.000524395
928.4833333,0.884086431,0.000500525
933.4833333,0.886051062,0.000494379
938.4833333,0.889980322,0.000475472
943.4833333,0.891944953,0.000460064
948.4833333,0.893909583,0.000446942
953.4833333,0.897838844,0.000425513
958.4833333,0.899803474,0.000430466
963.4833333,0.901768105,0.000449248
973.4833333,0.907661996,0.000440853
978.4833333,0.909626626,0.000453866
983.4833333,0.911591257,0.000458722
993.65,0.917485273,0.000433591
998.65,0.919449903,0.000424736
1003.65,0.921414534,0.000419803
1008.65,0.923379164,0.000424685
1028.65,0.933202316,0.000437819
1033.65,0.935166947,0.000431155
1038.65,0.937131577,0.00041323
1043.65,0.939096207,0.000396616
1048.65,0.941060838,0.00039111
1053.65,0.943025468,0.000390106
1058.816667,0.944990099,0.000389097
1063.816667,0.946954729,0.000387978
1098.816667,0.958742637,0.000367832
1103.816667,0.960707267,0.000374979
1108.816667,0.962671897,0.000372886
1113.816667,0.964636528,0.000371221
1133.983333,0.970530419,0.000360919
1138.983333,0.972495049,0.000352892
1143.983333,0.97445968,0.000351144
1158.983333,0.97838894,0.000359047
1163.983333,0.980353571,0.000356671
1168.983333,0.982318201,0.000350436
1189.15,0.988212092,0.000349151
1194.15,0.990176723,0.00034557
1214.15,0.996070739,0.00036157
1219.15,0.99803537,0.000366462
1224.15,1,0.000371746
